route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
51,10522:3-7-16,STAN-S1-0_53588142,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
11,10522:5-7-127,STAN-S1-3_73591750,"Jardins Fleuris",,0,1102,,,
51,10522:3-7-16,STAN-S1-0_53588143,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:12-7-127,STAN-S1-6_13588140,"Vil. Clairlieu",,1,5003,10522$STAN-11$81,,
51,10522:12-7-127,STAN-S1-6_13588142,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:12-7-127,STAN-S1-6_13588143,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:13-7-2,STAN-S1-6_23588140,"Vil. Clairlieu",,1,5003,10522$STAN-11$81,,
51,10522:13-7-2,STAN-S1-6_23588142,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:13-7-2,STAN-S1-6_23588143,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:14-7-4,STAN-S1-6_33588141,"Vil. Clairlieu",,1,5202,10522$STAN-11$81,,
51,10522:15-7-127,STAN-S1-6_43588140,"Vil. Clairlieu",,1,5003,10522$STAN-11$81,,
51,10522:15-7-127,STAN-S1-6_43588142,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
11,10522:5-7-127,STAN-S1-3_73591753,"Jardins Fleuris",,0,1104,,,
51,10522:15-7-127,STAN-S1-6_43588143,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:16-7-16,STAN-S1-6_53588140,"Vil. Clairlieu",,1,5003,10522$STAN-11$81,,
51,10522:16-7-16,STAN-S1-6_53588142,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
51,10522:16-7-16,STAN-S1-6_53588143,"Vil. Clairlieu",,1,5103,10522$STAN-11$81,,
52,10522:1-7-4,STAN-S1-0_33588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:2-7-8,STAN-S1-0_43588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:3-7-16,STAN-S1-0_53588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:12-7-127,STAN-S1-6_13588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:13-7-2,STAN-S1-6_23588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:14-7-4,STAN-S1-6_33588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
11,10522:5-7-127,STAN-S1-3_73591755,"Jardins Fleuris",,0,1101,,,
52,10522:15-7-127,STAN-S1-6_43588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
52,10522:16-7-16,STAN-S1-6_53588144,"George Chepfer",,1,5101,10522$STAN-15$82,,
53,10522:1-7-4,STAN-S1-0_33588148,"Le Nid",,1,5302,10522$STAN-17$83,,
53,10522:2-7-8,STAN-S1-0_43588149,"Le Nid",,1,5303,10522$STAN-17$83,,
53,10522:3-7-16,STAN-S1-0_53588149,"Le Nid",,1,5303,10522$STAN-17$83,,
53,10522:12-7-127,STAN-S1-6_13588149,"Le Nid",,1,5303,10522$STAN-17$83,,
53,10522:13-7-2,STAN-S1-6_23588149,"Le Nid",,1,5303,10522$STAN-17$83,,
53,10522:14-7-4,STAN-S1-6_33588148,"Le Nid",,1,5302,10522$STAN-17$83,,
53,10522:15-7-127,STAN-S1-6_43588149,"Le Nid",,1,5303,10522$STAN-17$83,,
53,10522:16-7-16,STAN-S1-6_53588149,"Le Nid",,1,5303,10522$STAN-17$83,,
1,10522:1-7-4,STAN-S1-0_33602229,"Essey Mouzimpré",,0,108,10522$STAN-62$1,,
1,10522:2-7-8,STAN-S1-0_43602308,"Essey Mouzimpré",,0,120,10522$STAN-62$1,,
11,10522:6-7-127,STAN-S1-4_13593539,"Maria Deraismes",,0,1101,10522$STAN-23$2,,
54,10522:1-7-4,STAN-S1-0_33588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:2-7-8,STAN-S1-0_43588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:3-7-16,STAN-S1-0_53588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:12-7-127,STAN-S1-6_13588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:13-7-2,STAN-S1-6_23588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:14-7-4,STAN-S1-6_33588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:15-7-127,STAN-S1-6_43588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
54,10522:16-7-16,STAN-S1-6_53588150,"Dommartemont",,1,6001,10522$STAN-19$84,,
55,10522:1-7-4,STAN-S1-0_33588155,"Léon Songeur",,1,5504,10522$STAN-28$85,,
55,10522:1-7-4,STAN-S1-0_33588156,"Léon Songeur",,1,5503,10522$STAN-28$85,,
11,10522:6-7-127,STAN-S1-4_13593540,"Maria Deraismes",,0,1103,10522$STAN-23$2,,
55,10522:2-7-8,STAN-S1-0_43588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:2-7-8,STAN-S1-0_43588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:2-7-8,STAN-S1-0_43588158,"Léon Songeur",,1,5507,10522$STAN-28$85,,
55,10522:3-7-16,STAN-S1-0_53588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:3-7-16,STAN-S1-0_53588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:3-7-16,STAN-S1-0_53588159,"Léon Songeur",,1,5507,10522$STAN-28$85,,
55,10522:12-7-127,STAN-S1-6_13588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:12-7-127,STAN-S1-6_13588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:12-7-127,STAN-S1-6_13588158,"Léon Songeur",,1,5507,10522$STAN-28$85,,
55,10522:13-7-2,STAN-S1-6_23588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
11,10522:6-7-127,STAN-S1-4_13593542,"Jardins Fleuris",,0,1102,,,
55,10522:13-7-2,STAN-S1-6_23588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:13-7-2,STAN-S1-6_23588158,"Léon Songeur",,1,5507,10522$STAN-28$85,,
55,10522:14-7-4,STAN-S1-6_33588155,"Léon Songeur",,1,5504,10522$STAN-28$85,,
55,10522:14-7-4,STAN-S1-6_33588156,"Léon Songeur",,1,5503,10522$STAN-28$85,,
55,10522:15-7-127,STAN-S1-6_43588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:15-7-127,STAN-S1-6_43588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:15-7-127,STAN-S1-6_43588158,"Léon Songeur",,1,5507,10522$STAN-28$85,,
55,10522:16-7-16,STAN-S1-6_53588154,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:16-7-16,STAN-S1-6_53588157,"Léon Songeur",,1,5505,10522$STAN-28$85,,
55,10522:16-7-16,STAN-S1-6_53588159,"Léon Songeur",,1,5507,10522$STAN-28$85,,
11,10522:6-7-127,STAN-S1-4_13593543,"Jardins Fleuris",,0,1105,,,
56,10522:1-7-4,STAN-S1-0_33588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:2-7-8,STAN-S1-0_43588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:2-7-8,STAN-S1-0_43588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:2-7-8,STAN-S1-0_43588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:2-7-8,STAN-S1-0_43588166,"Fléville",,1,5605,10522$STAN-32$86,,
56,10522:3-7-16,STAN-S1-0_53588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:3-7-16,STAN-S1-0_53588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:3-7-16,STAN-S1-0_53588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:3-7-16,STAN-S1-0_53588166,"Fléville",,1,5605,10522$STAN-32$86,,
56,10522:4-7-32,STAN-S1-1_63590691,"Fléville",,1,5602,10522$STAN-32$86,,
11,10522:6-7-127,STAN-S1-4_13593546,"Maria Deraismes",,0,1106,10522$STAN-23$2,,
56,10522:11-7-32,STAN-S1-5_63590691,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:12-7-127,STAN-S1-6_13588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:12-7-127,STAN-S1-6_13588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:12-7-127,STAN-S1-6_13588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:12-7-127,STAN-S1-6_13588166,"Fléville",,1,5605,10522$STAN-32$86,,
56,10522:13-7-2,STAN-S1-6_23588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:13-7-2,STAN-S1-6_23588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:13-7-2,STAN-S1-6_23588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:13-7-2,STAN-S1-6_23588166,"Fléville",,1,5605,10522$STAN-32$86,,
56,10522:14-7-4,STAN-S1-6_33588163,"Fléville",,1,5602,10522$STAN-32$86,,
11,10522:6-7-127,STAN-S1-4_13593547,"Jardins Fleuris",,0,1104,,,
56,10522:15-7-127,STAN-S1-6_43588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:15-7-127,STAN-S1-6_43588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:15-7-127,STAN-S1-6_43588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:15-7-127,STAN-S1-6_43588166,"Fléville",,1,5605,10522$STAN-32$86,,
56,10522:16-7-16,STAN-S1-6_53588163,"Fléville",,1,5602,10522$STAN-32$86,,
56,10522:16-7-16,STAN-S1-6_53588164,"Fléville",,1,5505,10522$STAN-32$86,,
56,10522:16-7-16,STAN-S1-6_53588165,"Fléville",,1,5603,10522$STAN-32$86,,
56,10522:16-7-16,STAN-S1-6_53588166,"Fléville",,1,5605,10522$STAN-32$86,,
57,10522:1-7-4,STAN-S1-0_33588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:1-7-4,STAN-S1-0_33588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
11,10522:6-7-127,STAN-S1-4_13593548,"Jardins Fleuris",,0,1101,,,
57,10522:1-7-4,STAN-S1-0_33588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:2-7-8,STAN-S1-0_43588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:2-7-8,STAN-S1-0_43588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:2-7-8,STAN-S1-0_43588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:3-7-16,STAN-S1-0_53588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:3-7-16,STAN-S1-0_53588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:3-7-16,STAN-S1-0_53588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:12-7-127,STAN-S1-6_13588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:12-7-127,STAN-S1-6_13588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:12-7-127,STAN-S1-6_13588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
11,10522:6-7-127,STAN-S1-4_13593552,"Maria Deraismes",,0,1107,10522$STAN-23$2,,
57,10522:13-7-2,STAN-S1-6_23588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:13-7-2,STAN-S1-6_23588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:13-7-2,STAN-S1-6_23588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:14-7-4,STAN-S1-6_33588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:14-7-4,STAN-S1-6_33588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:14-7-4,STAN-S1-6_33588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:15-7-127,STAN-S1-6_43588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
57,10522:15-7-127,STAN-S1-6_43588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:15-7-127,STAN-S1-6_43588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
57,10522:16-7-16,STAN-S1-6_53588169,"Simone Beauvoir",,1,5701,10522$STAN-36$87,,
11,10522:6-7-127,STAN-S1-4_13593553,"Jardins Fleuris",,0,1103,,,
57,10522:16-7-16,STAN-S1-6_53588170,"Simone Beauvoir",,1,5703,10522$STAN-36$87,,
57,10522:16-7-16,STAN-S1-6_53588172,"Simone Beauvoir",,1,5702,10522$STAN-36$87,,
58,10522:1-7-4,STAN-S1-0_33588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:1-7-4,STAN-S1-0_33588179,"Dommartemont",,1,5803,10522$STAN-49$88,,
58,10522:2-7-8,STAN-S1-0_43588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:2-7-8,STAN-S1-0_43588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
58,10522:3-7-16,STAN-S1-0_53588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:3-7-16,STAN-S1-0_53588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
58,10522:12-7-127,STAN-S1-6_13588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:12-7-127,STAN-S1-6_13588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
11,10522:6-7-127,STAN-S1-4_13593554,"Jardins Fleuris",,0,1107,,,
58,10522:13-7-2,STAN-S1-6_23588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:13-7-2,STAN-S1-6_23588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
58,10522:14-7-4,STAN-S1-6_33588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:14-7-4,STAN-S1-6_33588179,"Dommartemont",,1,5803,10522$STAN-49$88,,
58,10522:15-7-127,STAN-S1-6_43588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:15-7-127,STAN-S1-6_43588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
58,10522:16-7-16,STAN-S1-6_53588175,"Dommartemont",,1,6003,10522$STAN-49$88,,
58,10522:16-7-16,STAN-S1-6_53588180,"Dommartemont",,1,5303,10522$STAN-49$88,,
59,10522:1-7-4,STAN-S1-0_33588183,"Saulxures Foret",,1,5902,10522$STAN-51$89,,
59,10522:2-7-8,STAN-S1-0_43588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
1,10522:2-7-8,STAN-S1-0_43602309,"Essey Mouzimpré",,0,101,10522$STAN-62$1,,
11,10522:6-7-127,STAN-S1-4_13593559,"Maria Deraismes",,0,1102,10522$STAN-23$2,,
59,10522:2-7-8,STAN-S1-0_43588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:3-7-16,STAN-S1-0_53588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:3-7-16,STAN-S1-0_53588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:12-7-127,STAN-S1-6_13588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:12-7-127,STAN-S1-6_13588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:13-7-2,STAN-S1-6_23588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:13-7-2,STAN-S1-6_23588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:14-7-4,STAN-S1-6_33588183,"Saulxures Foret",,1,5902,10522$STAN-51$89,,
59,10522:15-7-127,STAN-S1-6_43588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:15-7-127,STAN-S1-6_43588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
11,10522:6-7-127,STAN-S1-4_13593560,"Maria Deraismes",,0,1108,10522$STAN-23$2,,
59,10522:16-7-16,STAN-S1-6_53588184,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
59,10522:16-7-16,STAN-S1-6_53588185,"Saulxures Foret",,1,5903,10522$STAN-51$89,,
60,10522:1-7-4,STAN-S1-0_33588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:1-7-4,STAN-S1-0_33588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:2-7-8,STAN-S1-0_43588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:2-7-8,STAN-S1-0_43588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:3-7-16,STAN-S1-0_53588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:3-7-16,STAN-S1-0_53588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:12-7-127,STAN-S1-6_13588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:12-7-127,STAN-S1-6_13588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
11,10522:6-7-127,STAN-S1-4_13593561,"Maria Deraismes",,0,1109,10522$STAN-23$2,,
60,10522:13-7-2,STAN-S1-6_23588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:13-7-2,STAN-S1-6_23588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:14-7-4,STAN-S1-6_33588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:14-7-4,STAN-S1-6_33588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:15-7-127,STAN-S1-6_43588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:15-7-127,STAN-S1-6_43588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
60,10522:16-7-16,STAN-S1-6_53588186,"Varoquaux",,1,6002,10522$STAN-78$90,,
60,10522:16-7-16,STAN-S1-6_53588190,"Varoquaux",,1,6001,10522$STAN-77$91,,
61,10522:1-7-4,STAN-S1-0_33588197,"Gare-République",,1,6103,10522$STAN-80$92,,
61,10522:2-7-8,STAN-S1-0_43588197,"Gare-République",,1,6103,10522$STAN-80$92,,
11,10522:6-7-127,STAN-S1-4_13593562,"Maria Deraismes",,0,1103,10522$STAN-23$2,,
61,10522:3-7-16,STAN-S1-0_53588196,"Gare-République",,1,6102,10522$STAN-80$92,,
61,10522:12-7-127,STAN-S1-6_13588197,"Gare-République",,1,6103,10522$STAN-80$92,,
61,10522:13-7-2,STAN-S1-6_23588197,"Gare-République",,1,6103,10522$STAN-80$92,,
61,10522:14-7-4,STAN-S1-6_33588197,"Gare-République",,1,6103,10522$STAN-80$92,,
61,10522:15-7-127,STAN-S1-6_43588197,"Gare-République",,1,6103,10522$STAN-80$92,,
61,10522:16-7-16,STAN-S1-6_53588196,"Gare-République",,1,6102,10522$STAN-80$92,,
63,10522:1-7-4,STAN-S1-0_33588202,"Jet d'eau",,1,6303,10522$STAN-84$93,,
63,10522:2-7-8,STAN-S1-0_43588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
63,10522:2-7-8,STAN-S1-0_43588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
63,10522:3-7-16,STAN-S1-0_53588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
11,10522:6-7-127,STAN-S1-4_13593563,"Maria Deraismes",,0,1104,10522$STAN-23$2,,
63,10522:3-7-16,STAN-S1-0_53588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
63,10522:12-7-127,STAN-S1-6_13588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
63,10522:12-7-127,STAN-S1-6_13588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
63,10522:13-7-2,STAN-S1-6_23588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
63,10522:13-7-2,STAN-S1-6_23588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
63,10522:14-7-4,STAN-S1-6_33588202,"Jet d'eau",,1,6303,10522$STAN-84$93,,
63,10522:15-7-127,STAN-S1-6_43588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
63,10522:15-7-127,STAN-S1-6_43588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
63,10522:16-7-16,STAN-S1-6_53588200,"Jet d'eau",,1,6304,10522$STAN-84$93,,
63,10522:16-7-16,STAN-S1-6_53588201,"Jet d'eau",,1,6305,10522$STAN-84$93,,
11,10522:6-7-127,STAN-S1-4_13593564,"Maria Deraismes",,0,1105,10522$STAN-23$2,,
64,10522:1-7-4,STAN-S1-0_33588205,"Tilleul Argenté",,1,6402,,,
64,10522:2-7-8,STAN-S1-0_43588206,"Tilleul Argenté",,1,6403,,,
64,10522:2-7-8,STAN-S1-0_43588207,"Tilleul Argenté",,1,5203,,,
64,10522:3-7-16,STAN-S1-0_53588206,"Tilleul Argenté",,1,6403,,,
64,10522:3-7-16,STAN-S1-0_53588207,"Tilleul Argenté",,1,5203,,,
64,10522:12-7-127,STAN-S1-6_13588206,"Tilleul Argenté",,1,6403,,,
64,10522:12-7-127,STAN-S1-6_13588207,"Tilleul Argenté",,1,5203,,,
64,10522:13-7-2,STAN-S1-6_23588206,"Tilleul Argenté",,1,6403,,,
64,10522:13-7-2,STAN-S1-6_23588207,"Tilleul Argenté",,1,5203,,,
64,10522:14-7-4,STAN-S1-6_33588205,"Tilleul Argenté",,1,6402,,,
11,10522:6-7-127,STAN-S1-4_13593565,"Maria Deraismes",,0,1101,10522$STAN-23$2,,
64,10522:15-7-127,STAN-S1-6_43588206,"Tilleul Argenté",,1,6403,,,
64,10522:15-7-127,STAN-S1-6_43588207,"Tilleul Argenté",,1,5203,,,
64,10522:16-7-16,STAN-S1-6_53588206,"Tilleul Argenté",,1,6403,,,
64,10522:16-7-16,STAN-S1-6_53588207,"Tilleul Argenté",,1,5203,,,
66,10522:1-7-4,STAN-S1-0_33588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:1-7-4,STAN-S1-0_33588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:2-7-8,STAN-S1-0_43588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:2-7-8,STAN-S1-0_43588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:3-7-16,STAN-S1-0_53588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:3-7-16,STAN-S1-0_53588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
11,10522:6-7-127,STAN-S1-4_13593566,"Jardins Fleuris",,0,1106,,,
66,10522:12-7-127,STAN-S1-6_13588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:12-7-127,STAN-S1-6_13588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:13-7-2,STAN-S1-6_23588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:13-7-2,STAN-S1-6_23588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:14-7-4,STAN-S1-6_33588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:14-7-4,STAN-S1-6_33588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:15-7-127,STAN-S1-6_43588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:15-7-127,STAN-S1-6_43588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
66,10522:16-7-16,STAN-S1-6_53588209,"Lycée Stanislas",,1,6601,10522$STAN-4$95,,
66,10522:16-7-16,STAN-S1-6_53588210,"Lycée Stanislas",,1,6701,10522$STAN-4$95,,
11,10522:6-7-127,STAN-S1-4_13593567,"Jardins Fleuris",,0,1105,,,
67,10522:1-7-4,STAN-S1-0_33588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:1-7-4,STAN-S1-0_33588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:2-7-8,STAN-S1-0_43588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:2-7-8,STAN-S1-0_43588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:3-7-16,STAN-S1-0_53588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:3-7-16,STAN-S1-0_53588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:12-7-127,STAN-S1-6_13588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:12-7-127,STAN-S1-6_13588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:13-7-2,STAN-S1-6_23588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:13-7-2,STAN-S1-6_23588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
11,10522:6-7-127,STAN-S1-4_13593568,"Jardins Fleuris",,0,1108,,,
67,10522:14-7-4,STAN-S1-6_33588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:14-7-4,STAN-S1-6_33588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:15-7-127,STAN-S1-6_43588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:15-7-127,STAN-S1-6_43588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
67,10522:16-7-16,STAN-S1-6_53588214,"Jacques Monod",,1,6701,10522$STAN-6$96,,
67,10522:16-7-16,STAN-S1-6_53588215,"Jacques Monod",,1,5601,10522$STAN-6$96,,
7,10522:1-7-4,STAN-S1-0_33587292,"Plateau de Haye",,1,701,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587293,"Plateau de Haye",,1,703,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587294,"Plateau de Haye",,1,705,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587295,"Plateau de Haye",,1,709,10522$STAN-73$97,,
1,10522:2-7-8,STAN-S1-0_43602310,"Essey Mouzimpré",,0,109,10522$STAN-62$1,,
11,10522:6-7-127,STAN-S1-4_13593569,"Jardins Fleuris",,0,1109,,,
7,10522:1-7-4,STAN-S1-0_33587296,"Plateau de Haye",,1,701,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587297,"Plateau de Haye",,1,710,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587298,"Plateau de Haye",,1,703,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587299,"Plateau de Haye",,1,712,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587300,"Plateau de Haye",,1,705,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587301,"Plateau de Haye",,1,714,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587302,"Plateau de Haye",,1,709,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587303,"Plateau de Haye",,1,710,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587304,"Plateau de Haye",,1,703,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587305,"Plateau de Haye",,1,712,10522$STAN-73$97,,
11,10522:6-7-127,STAN-S1-4_13593581,"Maria Deraismes",,0,1110,10522$STAN-23$2,,
7,10522:1-7-4,STAN-S1-0_33587306,"Plateau de Haye",,1,705,10522$STAN-73$97,,
7,10522:1-7-4,STAN-S1-0_33587307,"Plateau de Haye",,1,714,10522$STAN-73$97,,
